competitorId,competitorName,firstName,lastName,status,gender,countryOfOriginCode,countryOfOriginName,regionId,regionName,affiliateId,affiliateName,age,height,weight,overallRank,overallScore,genderId,year
23709,Dan Albergaria,Dan,Albergaria,ACT,M,,,4,Canada East,909,Reebok CrossFit FirePower,40,,,7074,43723,1,2012
9166,Roger Harrell,Roger,Harrell,ACT,M,,,12,Northern California,942,CrossFit Marin,40,,,7074,43723,1,2012
57285,Shane Moore,Shane,Moore,ACT,M,,,14,South Central,2146,Grapevine CrossFit,41,,,7076,43727,1,2012
26862,SON Seok Ho,SON,Seok Ho,ACT,M,,,2,Asia,2108,,32,,,7077,43734,1,2012
54943,Josh Neitz,Josh,Neitz,ACT,M,,,15,South East,3027,CrossFit En Fuego,33,,,7077,43734,1,2012
47623,Raymond Lance,Raymond,Lance,ACT,M,,,14,South Central,1252,,27,,,7079,43743,1,2012
11871,Steven Guzinski,Steven,Guzinski,ACT,M,,,11,North East,207,CrossFit Hybrid Athletics,24,,,7080,43747,1,2012
13948,Zach Smith,Zach,Smith,ACT,M,,,13,North West,289,,25,,,7081,43753,1,2012
5619,Evan Malone,Evan,Malone,ACT,M,,,12,Northern California,1643,CrossFit Moxie,30,,,7082,43756,1,2012
8529,Rodney Jackson,Rodney,Jackson,ACT,M,,,15,South East,429,,26,,,7083,43758,1,2012
5393,Anthony Rinaldi,Anthony,Rinaldi,ACT,M,,,14,South Central,483,CrossFit Austin,30,,,7084,43759,1,2012
57890,BJ Comstock,BJ,Comstock,ACT,M,,,17,South West,1799,,33,,,7085,43763,1,2012
13116,kahle leavitt,kahle,leavitt,ACT,M,,,17,South West,1485,CrossFit Zion,34,,,7086,43771,1,2012
45314,joshua lakey,joshua,lakey,ACT,M,,,17,South West,549,SinCity CrossFit,30,,,7087,43794,1,2012
6149,Jay Da Silva,Jay,Da Silva,ACT,M,,,5,Canada West,1356,CrossFit Lloydminster,27,,,7088,43805,1,2012
45982,Robby Johnston,Robby,Johnston,ACT,M,,,9,Mid Atlantic,3525,CrossFit Invoke,32,,,7089,43806,1,2012
4407,Eric Barber,Eric,Barber,ACT,M,,,15,South East,2672,,30,,,7090,43823,1,2012
38095,Travis Norby,Travis,Norby,ACT,M,,,13,North West,438,CrossFit Billings,37,,,7091,43830,1,2012
12749,Cory Phelan,Cory,Phelan,ACT,M,,,12,Northern California,2615,Another Level CrossFit,22,,,7092,43831,1,2012
35328,Jeff Swaffer,Jeff,Swaffer,ACT,M,,,3,Australia,3235,CrossFit Townsville,36,,,7093,43842,1,2012
44184,Michael Metzger,Michael,Metzger,ACT,M,,,11,North East,1898,CrossFit Morristown,31,,,7094,43844,1,2012
14078,Greg Hales,Greg,Hales,ACT,M,,,9,Mid Atlantic,1109,,27,,,7095,43847,1,2012
54587,Sam Brayer,Sam,Brayer,ACT,M,,,9,Mid Atlantic,870,CrossFit Pittsburgh,24,,,7096,43852,1,2012
50632,Chris Ward,Chris,Ward,ACT,M,,,9,Mid Atlantic,1549,,29,,,7097,43853,1,2012
35914,justin De francesco,justin,De francesco,ACT,M,,,3,Australia,3093,CrossFit South West Sydney (SWS),29,,,7098,43856,1,2012
35191,Andy Shaw,Andy,Shaw,ACT,M,,,15,South East,3013,,33,,,7099,43857,1,2012
35777,Trevor Dobson,Trevor,Dobson,ACT,M,,,16,Southern California,1090,,25,,,7099,43857,1,2012
45261,Matthew Callahan,Matthew,Callahan,ACT,M,,,12,Northern California,1834,,30,,,7101,43871,1,2012
25383,Dean pannunzio,Dean,pannunzio,ACT,M,,,3,Australia,1804,CrossFit Loaded,25,,,7102,43877,1,2012
30484,Magnus Jernberg,Magnus,Jernberg,ACT,M,,,7,Europe,3242,,37,,,7103,43886,1,2012
32240,Evan Call,Evan,Call,ACT,M,,,14,South Central,2999,CrossFit Lafayette,20,,,7104,43888,1,2012
21086,MAX ESCOBAR,MAX,ESCOBAR,ACT,M,,,8,Latin America,2706,,31,,,7105,43889,1,2012
51092,Brad Phillips,Brad,Phillips,ACT,M,,,3,Australia,1804,CrossFit Loaded,26,,,7106,43901,1,2012
48553,Manwell G,Manwell,G,ACT,M,,,12,Northern California,839,CrossFit Oakland,34,,,7107,43914,1,2012
54239,Paul Markle,Paul,Markle,ACT,M,,,15,South East,729,,42,,,7108,43932,1,2012
8218,Timothy Heckman,Timothy,Heckman,ACT,M,,,9,Mid Atlantic,663,,24,,,7109,43937,1,2012
3012,Seth Lingafeldt,Seth,Lingafeldt,ACT,M,,,9,Mid Atlantic,2925,CrossFit Eternal,22,,,7110,43939,1,2012
36728,Brandon Orosz,Brandon,Orosz,ACT,M,,,12,Northern California,961,,26,,,7111,43942,1,2012
6694,Alvin Nguyen,Alvin,Nguyen,ACT,M,,,12,Northern California,2816,CrossFit Merced,19,,,7112,43944,1,2012
37077,Mitch DeShane,Mitch,DeShane,ACT,M,,,6,Central East,3408,CrossFit Heights,29,,,7113,43947,1,2012
31969,wayne Crowley,wayne,Crowley,ACT,M,,,3,Australia,1243,,27,,,7114,43954,1,2012
28228,Kareem Dennison,Kareem,Dennison,ACT,M,,,3,Australia,2657,Mount CrossFit,28,,,7115,43968,1,2012
24014,DUSTIN JACKSON,DUSTIN,JACKSON,ACT,M,,,10,North Central,1545,BrewCity CrossFit,29,,,7116,43973,1,2012
18972,Christopher Mehring,Christopher,Mehring,ACT,M,,,14,South Central,0,,27,,,7117,43975,1,2012
43565,Derek Wickham,Derek,Wickham,ACT,M,,,5,Canada West,1818,Prairie CrossFit,30,,,7118,43977,1,2012
54611,Tae Youn Kim,Tae,Youn Kim,ACT,M,,,2,Asia,0,,25,,,7119,43979,1,2012
38767,Vince Kott,Vince,Kott,ACT,M,,,4,Canada East,65,CrossFit YUL,25,,,7120,43980,1,2012
26948,Jason Niedzielski,Jason,Niedzielski,ACT,M,,,17,South West,2702,CrossFit Black and Blue,30,,,7121,44002,1,2012
41039,Hani Zaitoun,Hani,Zaitoun,ACT,M,,,3,Australia,3048,,32,,,7122,44020,1,2012
17931,Andrew Siepka,Andrew,Siepka,ACT,M,,,12,Northern California,373,,26,,,7123,44023,1,2012
22475,Gaby Sanjurjo,Gaby,Sanjurjo,ACT,M,,,15,South East,2931,,27,,,7124,44026,1,2012
36171,Travis Butler,Travis,Butler,ACT,M,,,10,North Central,1067,,35,,,7125,44027,1,2012
6662,Duy Tran,Duy,Tran,ACT,M,,,13,North West,659,King County CrossFit,31,,,7126,44029,1,2012
50548,Martin Tessier,Martin,Tessier,ACT,M,,,5,Canada West,3212,CrossFit Canmore,35,,,7127,44036,1,2012
54208,Alex Blaylock,Alex,Blaylock,ACT,M,,,7,Europe,3703,CrossFit Cumbria,20,,,7128,44051,1,2012
18642,The Ronan,The,Ronan,ACT,M,,,15,South East,361,,37,,,7129,44053,1,2012
3967,Taylor Stewart,Taylor,Stewart,ACT,M,,,4,Canada East,0,,21,,,7130,44056,1,2012
22577,Jonathan Potter,Jonathan,Potter,ACT,M,,,9,Mid Atlantic,3647,Capital CrossFit,29,,,7131,44063,1,2012
51105,Kevin O'Connell,Kevin,O'Connell,ACT,M,,,11,North East,0,,26,,,7132,44067,1,2012
36970,Patrick Ehnis,Patrick,Ehnis,ACT,M,,,15,South East,0,,33,,,7133,44070,1,2012
43174,Patrick Patterson,Patrick,Patterson,ACT,M,,,15,South East,662,,27,,,7134,44072,1,2012
21492,Samuel Staalgren,Samuel,Staalgren,ACT,M,,,7,Europe,3399,CrossFit Malmö,32,,,7135,44073,1,2012
54811,Tervor Brown,Tervor,Brown,ACT,M,,,10,North Central,4533,Kearney CrossFit,27,,,7136,44094,1,2012
49906,Shaun Malligan,Shaun,Malligan,ACT,M,,,3,Australia,1489,,26,,,7137,44100,1,2012
1619,Vic Nicholas,Vic,Nicholas,ACT,M,,,11,North East,1862,,38,,,7138,44116,1,2012
6182,Jake Maslin,Jake,Maslin,ACT,M,,,13,North West,2177,CrossFit Code Red,31,,,7139,44123,1,2012
43994,Chris Fees,Chris,Fees,ACT,M,,,10,North Central,0,,28,,,7140,44129,1,2012
40197,Vincenzo Boccaccio,Vincenzo,Boccaccio,ACT,M,,,7,Europe,1960,Reebok CrossFit Alcamo,22,,,7141,44132,1,2012
6657,tim harris,tim,harris,ACT,M,,,14,South Central,0,,27,,,7142,44136,1,2012
35857,joshua smith,joshua,smith,ACT,M,,,16,Southern California,930,,35,,,7143,44139,1,2012
61002,Nick Piekarski,Nick,Piekarski,ACT,M,,,10,North Central,1174,CrossFit Roselle,25,,,7144,44141,1,2012
31413,Jason Gemmer,Jason,Gemmer,ACT,M,,,11,North East,1088,CrossFit Buffalo,38,,,7145,44149,1,2012
14567,Eli Capel,Eli,Capel,ACT,M,,,11,North East,2248,CrossFit Mahopac,30,,,7146,44154,1,2012
44205,James Flores,James,Flores,ACT,M,,,16,Southern California,3096,CrossFit Chino Hills,34,,,7146,44154,1,2012
49215,Kenny Lopera,Kenny,Lopera,ACT,M,,,17,South West,689,PFC CrossFit,26,,,7148,44158,1,2012
37826,Joseph DiNieri,Joseph,DiNieri,ACT,M,,,16,Southern California,1901,CrossFit CrownTown,29,,,7149,44160,1,2012
2325,Chris Dall,Chris,Dall,ACT,M,,,7,Europe,1487,CrossFit Fareham,27,,,7150,44167,1,2012
6318,Nathan Long,Nathan,Long,ACT,M,,,15,South East,2757,,29,,,7151,44168,1,2012
49942,Robert Madero,Robert,Madero,ACT,M,,,16,Southern California,806,CrossFit Hollywood,37,,,7152,44174,1,2012
20344,Zachary Roberts,Zachary,Roberts,ACT,M,,,6,Central East,566,,29,,,7153,44178,1,2012
10401,Nate Libeu,Nate,Libeu,ACT,M,,,12,Northern California,1153,,30,,,7153,44178,1,2012
64436,Hasse Demant,Hasse,Demant,ACT,M,,,7,Europe,115,,31,,,7155,44179,1,2012
18988,james dean,james,dean,ACT,M,,,15,South East,1748,,40,,,7156,44193,1,2012
18755,jason Welch,Jason,Welch,ACT,M,,,6,Central East,3637,CrossFit Cadre,39,,,7157,44197,1,2012
36918,Daniel Lines,Daniel,Lines,ACT,M,,,14,South Central,0,,28,,,7158,44199,1,2012
54981,Bobby T. Brown,Bobby,T. Brown,ACT,M,,,11,North East,2881,,29,,,7159,44202,1,2012
29348,Micah Wade,Micah,Wade,ACT,M,,,3,Australia,3325,CrossFit MSD,21,,,7160,44209,1,2012
20086,Caleb McCarthy,Caleb,McCarthy,ACT,M,,,3,Australia,1165,,27,,,7161,44210,1,2012
32579,Janne Lehto,Janne,Lehto,ACT,M,,,7,Europe,3128,,36,,,7161,44210,1,2012
51654,Björn Kullberg,Björn,Kullberg,ACT,M,,,7,Europe,3332,CrossFit Central Helsinki,23,,,7163,44214,1,2012
29426,ryan armosino,ryan,armosino,ACT,M,,,12,Northern California,1723,CrossFit Vacaville North,22,,,7164,44215,1,2012
12075,jason dimitropolis,jason,dimitropolis,ACT,M,,,11,North East,1911,,27,,,7165,44216,1,2012
18107,Doug Dopita,Doug,Dopita,ACT,M,,,16,Southern California,1046,,33,,,7166,44219,1,2012
37341,Grant Wistrom,Grant,Wistrom,ACT,M,,,10,North Central,610,CrossFit Springfield,36,,,7167,44226,1,2012
23808,Kevin Aduddell,Kevin,Aduddell,ACT,M,,,14,South Central,669,CrossFit Dallas Central,25,,,7168,44227,1,2012
39878,JB Closner,JB,Closner,ACT,M,,,14,South Central,3167,CrossFit Round Rock,29,,,7169,44228,1,2012
43304,Matt Handler,Matt,Handler,ACT,M,,,14,South Central,1467,,22,,,7170,44242,1,2012
22222,Jared Bjorgo,Jared,Bjorgo,ACT,M,,,10,North Central,0,,26,,,7171,44252,1,2012
6488,Michael Jeng,Michael,Jeng,ACT,M,,,9,Mid Atlantic,1109,,24,,,7172,44263,1,2012
1987,Johan Roth,Johan,Roth,ACT,M,,,7,Europe,1343,CrossFit Kalmar,33,,,7173,44264,1,2012
22633,Steven Sulfridge,Steven,Sulfridge,ACT,M,,,10,North Central,0,,25,,,7174,44266,1,2012
50999,John Garms,John,Garms,ACT,M,,,14,South Central,371,,34,,,7175,44271,1,2012
81565,Alec Pienaar,Alec,Pienaar,ACT,M,,,16,Southern California,0,,24,,,7175,44271,1,2012
75783,Frederic Parent,Frederic,Parent,ACT,M,,,4,Canada East,1194,CrossFit Granby,37,,,7177,44272,1,2012
49731,Reinaldo Montalvo,Reinaldo,Montalvo,ACT,M,,,11,North East,3028,,27,,,7178,44275,1,2012
47199,Jason Salyer,Jason,Salyer,ACT,M,,,16,Southern California,0,,27,,,7179,44277,1,2012
6155,Dylan Ooton,Dylan,Ooton,ACT,M,,,15,South East,1904,Classic City CrossFit,20,,,7180,44279,1,2012
10324,austin bridwell,austin,bridwell,ACT,M,,,14,South Central,622,,28,,,7181,44287,1,2012
28082,Ryan Moon,Ryan,Moon,ACT,M,,,5,Canada West,686,CrossFit West Vancouver,27,,,7182,44290,1,2012
17338,Bryce Wood,Bryce,Wood,ACT,M,,,10,North Central,789,,32,,,7183,44307,1,2012
35397,Ethan Harak,Ethan,Harak,ACT,M,,,10,North Central,1232,CrossFit Lee's Summit (LS),21,,,7184,44310,1,2012
3485,Toby Pennell,Toby,Pennell,ACT,M,,,3,Australia,269,CrossFit Roar,25,,,7185,44313,1,2012
34708,Brandon Bradley,Brandon,Bradley,ACT,M,,,15,South East,3236,,32,,,7185,44313,1,2012
65230,Jeremy Williamson,Jeremy,Williamson,ACT,M,,,15,South East,2931,,30,,,7187,44318,1,2012
43938,Josh Holt,Josh,Holt,ACT,M,,,14,South Central,2531,CrossFit MisFits,29,,,7188,44321,1,2012
53513,John Mitchell,John,Mitchell,ACT,M,,,13,North West,1802,CrossFit Station,29,,,7188,44321,1,2012
22403,thomas mccrummen,Thomas,McCrummen,ACT,M,,,17,South West,549,SinCity CrossFit,29,,,7190,44344,1,2012
68718,Jeromy Speciale,Jeromy,Speciale,ACT,M,,,14,South Central,3853,San Angelo CrossFit,35,,,7191,44348,1,2012
3240,david clark,david,clark,ACT,M,,,15,South East,3230,,34,,,7192,44350,1,2012
75443,John Tierney,John,Tierney,ACT,M,,,9,Mid Atlantic,819,CrossFit Fairfax,27,,,7193,44353,1,2012
13233,Clayton Kim,Clayton,Kim,ACT,M,,,16,Southern California,1767,DogTown CrossFit,24,,,7194,44356,1,2012
8646,Blake Swanson,Blake,Swanson,ACT,M,,,14,South Central,457,,11,,,7195,44366,1,2012
43151,Gordon Kehoe,Gordon,Kehoe,ACT,M,,,5,Canada West,757,CrossFit Zone,24,,,7196,44368,1,2012
27598,James Hudson,James,Hudson,ACT,M,,,15,South East,226,,29,,,7196,44368,1,2012
45858,Roland Wood,Roland,Wood,ACT,M,,,3,Australia,2091,,29,,,7196,44368,1,2012
15040,Grant VanDerBeken,Grant,VanDerBeken,ACT,M,,,17,South West,428,,29,,,7199,44374,1,2012
49429,Traver Boehm,Traver,Boehm,ACT,M,,,16,Southern California,1671,CrossFit Pacific Coast,36,,,7200,44385,1,2012
79773,Brad Everson,Brad,Everson,ACT,M,,,14,South Central,1001,,33,,,7201,44389,1,2012
22702,Rick DiCarlo,Rick,DiCarlo,ACT,M,,,16,Southern California,24,Aliso CrossFit,30,,,7202,44392,1,2012
33495,Logan Clarke,Logan,Clarke,ACT,M,,,14,South Central,2867,,42,,,7203,44393,1,2012
57483,Christopher Manno,Christopher,Manno,ACT,M,,,6,Central East,2064,CrossFit in the D,30,,,7204,44397,1,2012
54705,Tony Davis,Tony,Davis,ACT,M,,,6,Central East,2922,,36,,,7205,44412,1,2012
27335,Rolf Toft,Rolf,Toft,ACT,M,,,7,Europe,1756,CrossFit Aalborg,20,,,7206,44415,1,2012
64261,adam hall,adam,hall,ACT,M,,,3,Australia,3325,CrossFit MSD,30,,,7207,44424,1,2012
2085,Marco Palana,Marco,Palana,ACT,M,,,7,Europe,1435,CrossFit Palermo,31,,,7208,44425,1,2012
81933,Dustin Suitors,Dustin,Suitors,ACT,M,,,14,South Central,1758,CrossFit Solus,36,,,7209,44431,1,2012
2852,Chris Humen,Chris,Humen,ACT,M,,,5,Canada West,1103,,30,,,7210,44441,1,2012
14954,Pat Bower,Pat,Bower,ACT,M,,,13,North West,3290,CrossFit 307,32,,,7211,44451,1,2012
32590,Brandon Bloom,Brandon,Bloom,ACT,M,,,5,Canada West,2441,Endeavor Fitness CrossFit Invermere,30,,,7212,44462,1,2012
2704,Martin McDermott,Martin,Mcdermott,ACT,M,,,15,South East,655,CrossFit Rebellion,27,,,7213,44464,1,2012
5528,Matt Nichol,Matt,Nichol,ACT,M,,,14,South Central,2892,,28,,,7214,44466,1,2012
20126,matt zvacek,matt,zvacek,ACT,M,,,15,South East,1876,CrossFit Boynton Beach,30,,,7215,44470,1,2012
33746,darren virgo,darren,virgo,ACT,M,,,16,Southern California,0,,26,,,7216,44473,1,2012
27745,Mike Sorg Jr,Mike,Sorg Jr,ACT,M,,,9,Mid Atlantic,754,,36,,,7217,44478,1,2012
4162,Patrick rose,Patrick,Rose,ACT,M,,,7,Europe,3265,CrossFit HH,24,,,7217,44478,1,2012
46879,Dirk Keyes,Dirk,Keyes,ACT,M,,,17,South West,657,CrossFit The Club,38,,,7219,44480,1,2012
17368,Tim McKeever,Tim,McKeever,ACT,M,,,9,Mid Atlantic,1135,CrossFit King of Prussia,24,,,7220,44483,1,2012
50603,Bryan Garretson,Bryan,Garretson,ACT,M,,,9,Mid Atlantic,3008,,32,,,7221,44491,1,2012
3387,Gary Rawdon,Gary,Rawdon,ACT,M,,,11,North East,3105,,39,,,7222,44496,1,2012
5504,Sean Cather,Sean,Cather,ACT,M,,,7,Europe,352,,31,,,7223,44514,1,2012
21657,JP Seini,JP,Seini,ACT,M,,,1,Africa,2132,Cape CrossFit,29,,,7224,44518,1,2012
19761,Ross Beeley,Ross,Beeley,ACT,M,,,16,Southern California,930,,37,,,7225,44538,1,2012
23940,Nathan Maxcy,Nathan,Maxcy,ACT,M,,,17,South West,215,,31,,,7226,44539,1,2012
5430,Hunter Blackmore,Hunter,Blackmore,ACT,M,,,9,Mid Atlantic,663,,23,,,7227,44555,1,2012
49746,Kent Prete,Kent,Prete,ACT,M,,,5,Canada West,0,,39,,,7228,44561,1,2012
38446,Gregory Talbott,Gregory,Talbott,ACT,M,,,10,North Central,2597,CrossFit Tundra,24,,,7229,44563,1,2012
38753,Matt Franklin,Matt,Franklin,ACT,M,,,10,North Central,3285,,39,,,7230,44570,1,2012
19166,ARMANDO AGUILAR,Armando,Aguilar,ACT,M,,,8,Latin America,1397,Strong Pack CrossFit,34,,,7231,44574,1,2012
34086,Les Grills,Les,Grills,ACT,M,,,3,Australia,3297,,24,,,7231,44574,1,2012
28713,Phillip Reeks,Phillip,Reeks,ACT,M,,,3,Australia,1627,,30,,,7233,44578,1,2012
26462,benoit leclair,benoit,leclair,ACT,M,,,4,Canada East,2054,,35,,,7234,44583,1,2012
75076,Benjamin Chapman,Benjamin,Chapman,ACT,M,,,13,North West,1014,,29,,,7235,44591,1,2012
37994,Jonathan Jodoin,Jonathan,Jodoin,ACT,M,,,4,Canada East,1610,,30,,,7235,44591,1,2012
13729,Brian Saxon,Brian,Saxon,ACT,M,,,17,South West,792,CrossFit Denver,32,,,7237,44597,1,2012
35230,Kyle rossetti,Kyle,Rossetti,ACT,M,,,9,Mid Atlantic,196,CrossFit Takeover,33,,,7238,44606,1,2012
17467,Emanuele Biasetti,Emanuele,Biasetti,ACT,M,,,7,Europe,3041,Reebok CrossFit Parma,32,,,7239,44608,1,2012
5951,Doug Scalia,Doug,Scalia,ACT,M,,,12,Northern California,3396,CrossFit Redux,41,,,7240,44610,1,2012
2272,Jeremy Anderson,Jeremy,Anderson,ACT,M,,,10,North Central,0,,30,,,7241,44611,1,2012
50450,Charles Griswold,Charles,Griswold,ACT,M,,,14,South Central,1642,CrossFit Point Break,35,,,7242,44615,1,2012
4367,JONAY HERNANDEZ,JONAY,HERNANDEZ,ACT,M,,,7,Europe,0,,34,,,7243,44619,1,2012
8867,Alex Trevarthen,Alex,Trevarthen,ACT,M,,,3,Australia,2222,,24,,,7244,44621,1,2012
3842,Rasmus Halkjær,Rasmus,Halkjær,ACT,M,,,7,Europe,2732,,20,,,7245,44623,1,2012
12675,Igor Tot,Igor,Tot,ACT,M,,,7,Europe,0,,32,,,7246,44625,1,2012
24391,Keith Kandrack,Keith,Kandrack,ACT,M,,,9,Mid Atlantic,3381,CrossFit Weddington,35,,,7247,44629,1,2012
6025,Randy Moss,Randy,Moss,ACT,M,,,13,North West,1806,,44,,,7248,44634,1,2012
17940,Kevin Lundell,Kevin,Lundell,ACT,M,,,17,South West,657,CrossFit The Club,29,,,7248,44634,1,2012
16705,Jesse Owen,Jesse,Owen,ACT,M,,,15,South East,1160,,32,,,7250,44635,1,2012
17921,Jerwin Ruazol,Jerwin,Ruazol,ACT,M,,,17,South West,638,,30,,,7251,44638,1,2012
11915,Wang Lei,Wang,Lei,ACT,M,,,9,Mid Atlantic,1109,,26,,,7252,44641,1,2012
59755,Matthew Fisher,Matthew,Fisher,ACT,M,,,16,Southern California,1090,,30,,,7253,44656,1,2012
12820,Juan Rico,Juan,Rico,ACT,M,,,15,South East,2960,Caution CrossFit Miami Lakes,36,,,7253,44656,1,2012
13949,Etienne Rouleau,Etienne,Rouleau,ACT,M,,,3,Australia,0,,26,,,7255,44661,1,2012
7513,Damien Rankin,Damien,Rankin,ACT,M,,,3,Australia,1348,Reebok CrossFit Frankston,28,,,7256,44663,1,2012
22634,Dave crothall,Dave,crothall,ACT,M,,,10,North Central,452,Windy City CrossFit,34,,,7257,44669,1,2012
21388,Scott Ross,Scott,Ross,ACT,M,,,12,Northern California,928,San Francisco CrossFit,29,,,7257,44669,1,2012
23607,Andrew Rose,Andrew,Rose,ACT,M,,,3,Australia,1695,Adapt CrossFit,32,,,7259,44674,1,2012
20684,Matt Duplessis,Matt,Duplessis,ACT,M,,,11,North East,1998,CrossFit 203,24,,,7260,44679,1,2012
52090,Ryan Rafferty,Ryan,Rafferty,ACT,M,,,15,South East,3013,,37,,,7261,44686,1,2012
53606,Dave Campbell,Dave,Campbell,ACT,M,,,3,Australia,1645,,36,,,7262,44694,1,2012
9492,Jeremy Tucker,Jeremy,Tucker,ACT,M,,,14,South Central,998,Elite CrossFit,37,,,7263,44695,1,2012
37376,Marty Lorkowski,Marty,Lorkowski,ACT,M,,,15,South East,2096,,37,,,7264,44713,1,2012
17597,Eric Auffant,Eric,Auffant,ACT,M,,,17,South West,2265,,32,,,7265,44721,1,2012
24278,Sean O'Brien,Sean,O'Brien,ACT,M,,,7,Europe,547,CrossFit Velocity,22,,,7266,44739,1,2012
81521,Samuel Abeger,Samuel,Abeger,ACT,M,,,16,Southern California,1025,CrossFit Balboa,22,,,7267,44740,1,2012
2873,Christopher Lee,Christopher,Lee,ACT,M,,,12,Northern California,470,CrossFit Milpitas,28,,,7268,44744,1,2012
2505,Dan Betz,Dan,Betz,ACT,M,,,11,North East,1157,CrossFit South Brooklyn,32,,,7269,44756,1,2012
26992,Nathan Browne,Nathan,Browne,ACT,M,,,3,Australia,885,CrossFit Sydney,23,,,7270,44762,1,2012
19773,Jonathan Deans,Jonathan,Deans,ACT,M,,,16,Southern California,1452,,26,,,7271,44774,1,2012
19368,Joel Blevins,Joel,Blevins,ACT,M,,,12,Northern California,1182,CrossFit San Ramon (SR),27,,,7272,44779,1,2012
53557,Timothy McDowell,Timothy,McDowell,ACT,M,,,13,North West,0,,35,,,7273,44791,1,2012
62671,Juan Taveras,Juan,Taveras,ACT,M,,,11,North East,2901,CrossFit KOA,42,,,7274,44793,1,2012
15390,Adam Walker,Adam,Walker,ACT,M,,,3,Australia,1248,,27,,,7275,44795,1,2012
5289,Jordan Taylor,Jordan,Taylor,ACT,M,,,15,South East,3362,,24,,,7276,44806,1,2012
4036,Ryan Cassell,Ryan,Cassell,ACT,M,,,14,South Central,3239,,25,,,7277,44807,1,2012
44527,Tyler Harnish,Tyler,Harnish,ACT,M,,,13,North West,1571,Cloud Peak CrossFit,29,,,7278,44813,1,2012
47008,Vince Cameron,Vince,Cameron,ACT,M,,,16,Southern California,828,CrossFit Los Angeles (LA),41,,,7279,44814,1,2012
49755,Franklin Kaihewalu,Franklin,Kaihewalu,ACT,M,,,16,Southern California,1959,,32,,,7280,44823,1,2012
6172,Ryan Hobbs,Ryan,Hobbs,ACT,M,,,16,Southern California,1118,Axiom CrossFit,30,,,7281,44824,1,2012
18618,Devin Kittle,Devin,Kittle,ACT,M,,,11,North East,853,CrossFit Virtuosity,25,,,7282,44825,1,2012
56488,Parker Jackson,Parker,Jackson,ACT,M,,,14,South Central,2977,New Braunfels CrossFit,20,,,7283,44828,1,2012
65962,Connor Schmitz,Connor,Schmitz,ACT,M,,,16,Southern California,809,CrossFit Inferno,19,,,7284,44837,1,2012
50946,Mike Goguen,Mike,Goguen,ACT,M,,,4,Canada East,2798,,32,,,7285,44838,1,2012
19216,Tom Minnillo,Tom,Minnillo,ACT,M,,,6,Central East,1042,CrossFit Cleveland,34,,,7286,44843,1,2012
33117,Larry White,Larry,White,ACT,M,,,17,South West,827,CrossFit Las Vegas,31,,,7287,44858,1,2012
71506,Kevin Klickna,Kevin,Klickna,ACT,M,,,10,North Central,2652,CrossFit Instinct,26,,,7288,44859,1,2012
47349,Paul Perez,Paul,Perez,ACT,M,,,12,Northern California,470,CrossFit Milpitas,31,,,7289,44864,1,2012
10563,Quinn Boyer,Quinn,Boyer,ACT,M,,,17,South West,1943,CrossFit Dixie,24,,,7290,44869,1,2012
51359,Andrew Chu,Andrew,Chu,ACT,M,,,12,Northern California,1153,,23,,,7291,44870,1,2012
55439,Moses Matlin,Moses,Matlin,ACT,M,,,12,Northern California,839,CrossFit Oakland,28,,,7292,44871,1,2012
4731,Wesley Verhoeff,Wesley,Verhoeff,ACT,M,,,3,Australia,735,CrossFit New Zealand (NZ),27,,,7293,44872,1,2012
63244,Zac Owen,Zac,Owen,ACT,M,,,12,Northern California,1332,CrossFit Envy,22,,,7294,44873,1,2012
73496,Jeffrey Rooney,Jeffrey,Rooney,ACT,M,,,10,North Central,2303,CrossFit Sanctify,26,,,7294,44873,1,2012
23589,Robert Ellis,Robert,Ellis,ACT,M,,,11,North East,2881,,29,,,7296,44875,1,2012
16644,Brandon Brown,Brandon,Brown,ACT,M,,,14,South Central,850,CrossFit Richardson,24,,,7297,44878,1,2012
12681,Nathan Salcido,Nathan,Salcido,ACT,M,,,14,South Central,1607,,19,,,7298,44886,1,2012
29773,ryan kosanic,ryan,kosanic,ACT,M,,,10,North Central,1523,,35,,,7299,44888,1,2012
9084,Blake Hill,Blake,Hill,ACT,M,,,14,South Central,3196,,25,,,7300,44894,1,2012
65897,Jeffrey Landrigan,Jeffrey,Landrigan,ACT,M,,,4,Canada East,762,CrossFit PEI,18,,,7301,44908,1,2012
3961,Aaron McCormick,Aaron,McCormick,ACT,M,,,17,South West,3051,,29,,,7302,44916,1,2012
3298,Jason Havelka,Jason,Havelka,ACT,M,,,16,Southern California,969,,34,,,7303,44921,1,2012
53206,B. Scott Hage,B. Scott,Hage,ACT,M,,,9,Mid Atlantic,2030,CrossFit Intense,39,,,7304,44926,1,2012
80667,Jason Azarpay,Jason,Azarpay,ACT,M,,,13,North West,3228,CrossFit Marysville,29,,,7305,44927,1,2012
43053,nathan shankles,nathan,shankles,ACT,M,,,12,Northern California,631,,24,,,7306,44932,1,2012
5618,Jeremy Ridgeo,Jeremy,Ridgeo,ACT,M,,,15,South East,1032,,32,,,7307,44938,1,2012
26907,Gabe Beauperthuy,Gabe,Beauperthuy,ACT,M,,,17,South West,3133,CrossFit SoCo,38,,,7308,44945,1,2012
9253,Jeff Quell,Jeff,Quell,ACT,M,,,11,North East,736,CrossFit Milford,32,,,7309,44947,1,2012
